"","cluster1","cluster2","cluster4","cluster5"
"CGGA_1544",-0.818080689373019,0.143858291246249,-0.291943202143417,-0.439707852476369
"CGGA_1546",0.730342428868139,-0.149489280691724,0.053268015656606,-0.340563020486871
"CGGA_1548",0.566726694130485,-0.0724694514540236,0.0850667557372764,-0.283087775414118
"CGGA_1551",0.557355739129252,-0.120244195676252,-0.0592456821692832,-0.316713834073189
"CGGA_1552",-0.607075575482769,-0.157158585246005,-0.217808200033446,-0.375901504554457
"CGGA_1553",-0.611610322596069,0.286292905272685,0.328462113060171,0.0484791140485392
"CGGA_1554",-0.590140716041885,0.0613435905004582,-0.22555707378642,-0.331225743013829
"CGGA_1557",-0.553478501795147,-0.189909792970068,-0.378748199769341,-0.634566190692387
"CGGA_1558",0.619103803616288,0.152076669368243,-0.0627013915932773,0.0755857521339015
"CGGA_1559",-0.0160206162199787,-0.385050260110469,-0.332936718357615,-0.629011297630321
"CGGA_1560",-0.357264518701386,0.319360569558092,-0.21174190207346,-0.29614879999003
"CGGA_1562",-0.652809168291977,-0.248435107191874,-0.291099770520639,-0.449931534655971
"CGGA_1563",0.513529955148906,0.506218329084428,0.297670026987818,0.12089279421813
"CGGA_1564",-0.00209197117575163,0.468908297433656,-0.183324593780893,-0.17770558940058
"CGGA_1565",0.40840339989385,0.16202114339118,0.246853464305703,0.118864419692981
"CGGA_1566",-0.705932490559259,-0.567327874496212,-0.550814391256852,-0.697203851452883
"CGGA_1567",0.0787558829120203,0.00600902208617168,-0.0826504100566521,-0.282758459675819
"CGGA_1568",-0.45249729480226,-0.329533974463764,-0.310420711302458,-0.276776021934739
"CGGA_1569",-0.424543598883862,-0.377887131597202,-0.289186272008676,-0.16049972108781
"CGGA_157",-0.53266186916768,-0.386742649834907,-0.243364151202631,-0.426660386108355
"CGGA_1571",0.0426451943440091,-0.473491595543011,-0.395954249953777,-0.505193054072882
"CGGA_1572",0.522793811131269,-0.198661264628036,-0.00645005130930296,-0.279151604620246
"CGGA_1575",0.643908800846831,0.615302456752241,0.434453343613597,0.328202164701337
"CGGA_1579",-0.611130046305375,-0.559300031861473,-0.477874293067823,-0.713745790415156
"CGGA_1580",0.0814744963792057,0.423116138525975,0.460376702297029,0.601516010404195
"CGGA_1583",-0.26621877805342,0.0477451047362406,-0.191756768166758,-0.448035733473593
"CGGA_1586",0.55922237168123,0.398568246984652,0.454776548068635,0.283456886695734
"CGGA_1587",0.192692850326576,0.733966095848381,0.509767111001929,0.555998075467566
"CGGA_1588",0.194003784005867,-0.285397384699576,-0.250854418794436,-0.168416513341333
"CGGA_1589",-0.472239108374129,-0.304157521312533,-0.255711775006451,0.0590660467559383
"CGGA_1591",-0.476601997372657,0.419213491029111,0.211920701049898,0.431607320999299
"CGGA_1592",-0.577320624471457,-0.31940034544076,-0.418088343419221,-0.145638773044674
"CGGA_1594",-0.690541890030713,-0.732749097050097,-0.626832671817874,-0.737295314252388
"CGGA_1595",-0.528632362003942,-0.453356983476402,-0.572238324736672,-0.602326107038145
"CGGA_1596",0.216878862763714,0.391613117310081,-0.0145280260020227,0.0156127343780335
"CGGA_1597",0.655107553695363,0.365983471991723,0.42071717701299,0.281015878508803
"CGGA_1598",0.249271416372302,0.549187862271425,0.227073508672161,-0.208714757531048
"CGGA_1601",0.697911312240078,0.381347677546454,0.292005291951597,0.386064592545754
"CGGA_1603",0.405515202970725,-0.282579120788185,-0.448972220656497,-0.590159836026127
"CGGA_1604",0.416948511576033,0.26773510884579,-0.102179574808244,-0.597060743190852
"CGGA_1605",-0.488838042244515,0.367006359426394,0.249553236012904,-0.436405221849846
"CGGA_1606",0.398682185164918,0.557746597331959,0.0586727830049238,0.316951508237946
"CGGA_1607",0.311144805579799,0.542598289316176,0.460194484157356,0.430946003432597
"CGGA_1608",0.614421072211597,0.509910648932395,0.405318988808846,0.235793090898532
"CGGA_1610",0.201575828673934,-0.56913674272701,-0.525631352506454,-0.553171507020227
"CGGA_1611",-0.606890195381821,-0.624114519512058,-0.557116178245405,-0.418771917752142
"CGGA_1612",0.550214170841335,0.548775617811017,0.364630572555237,0.227710611169067
"CGGA_1613",0.429733141519637,0.595698372879628,0.465406819824139,0.234614311786224
"CGGA_1614",0.353139074312481,0.000634581108191423,0.129209107043393,-0.102398023795176
"CGGA_1615",-0.110497252858053,-0.640212667357271,-0.565242968012344,-0.630443970819876
"CGGA_1617",-0.703259401287799,-0.522946863943625,-0.514772633355289,-0.672563981816489
"CGGA_1618",-0.519940495282125,-0.196794172860792,-0.407649336766258,-0.458602468979497
"CGGA_1619",-0.247458218550991,-0.0252333315877776,-0.366865468113068,-0.564011883121272
"CGGA_1620",-0.59519426033454,-0.3965493425396,-0.35580661488885,-0.555424948530479
"CGGA_1621",-0.53223237411869,-0.0140345531288545,-0.0499506730955831,0.240312802427992
"CGGA_1623",-0.03247165668001,0.364471560589896,0.255540113650261,-0.133800732481693
"CGGA_1624",0.430565376962376,0.391634453418702,0.0520210966011944,0.0903194766899804
"CGGA_1626",0.661435053517062,0.453955677026954,0.460201966408515,0.332811435866936
"CGGA_1627",-0.00889261051037499,-0.270692511238492,0.00765614354843941,0.223228104675761
"CGGA_1630",-0.288111134142807,-0.300137544541735,-0.367435627343143,-0.511619402949576
"CGGA_1631",0.637533509732259,-0.175421906567482,-0.0223521501876712,0.110056209931731
"CGGA_1634",0.467374135657014,0.285938777512194,0.202894925240294,-0.527334229520937
"CGGA_1635",-0.75506086312131,-0.656365924621755,-0.612626333036055,-0.514119519381217
"CGGA_1640",-0.492832854113111,-0.653199492898654,-0.539364675244921,-0.76099474943099
"CGGA_1641",-0.405873499534943,-0.0186846916767049,-0.137249892010685,-0.627208815006365
"CGGA_1642",-0.572688594274205,-0.309109975765536,-0.407226769432765,-0.532246134849828
"CGGA_1643",-0.204119805194134,-0.20990731883804,-0.290302650568077,-0.545472629832807
"CGGA_1644",0.351490018363862,0.208514415482089,0.0580925706165829,-0.296302042083081
"CGGA_1645",-0.683594311887599,0.335046342438866,-0.0749038887745934,0.439971208525269
"CGGA_1647",-0.37510518247129,-0.635705280985057,-0.556177681844048,-0.568756881993031
"CGGA_1648",-0.229393254228712,-0.616574186173883,-0.521230371397035,-0.532363008581827
"CGGA_1649",-0.232641137398479,-0.670643182035573,-0.631328375797903,-0.700264499375534
"CGGA_165",-0.349642377841008,-0.571276882063567,-0.479832470972752,-0.653798463427674
"CGGA_1650",-0.13159207080244,0.503882999392991,0.487731081419958,0.68451829495827
"CGGA_1651",-0.630559107975171,-0.3219085081743,-0.341748302043261,-0.471570769654258
"CGGA_1653",-0.502211210315481,-0.446736787309256,-0.490974185133409,-0.61743824002524
"CGGA_1654",0.290023730944599,-0.363376281703288,-0.507802501305367,-0.592966909232824
"CGGA_1655",0.239876741055108,0.124898045604675,-0.107929087518263,-0.364625230416166
"CGGA_1656",-0.164434075643788,0.0611628274226614,-0.456176412666953,-0.246926597784557
"CGGA_1657",-0.473824315148089,-0.222940762877442,-0.222963766465827,-0.610425732698145
"CGGA_1658",0.819947092924832,0.690632503001571,0.553924421043376,0.500018426042477
"CGGA_1659",0.661698487587574,0.597650916195039,0.634568546684161,0.629353443221007
"CGGA_1660",-0.580992186431408,-0.776294695806315,-0.672532497701955,-0.686507218484542
"CGGA_1661",-0.393918203660332,-0.498920479691715,-0.477384677871868,-0.52628744401898
"CGGA_1662",-0.589787820370883,-0.355757878329034,-0.453502325886202,-0.48730091061788
"CGGA_1663",0.82889767962869,0.378477102987856,0.466380720676359,0.186702468849095
"CGGA_1664",-0.533652817221685,-0.0560942098814639,-0.0475083544681702,-0.465575727169306
"CGGA_1666",-0.264339352698847,-0.607631274137966,-0.511387725536232,-0.48868697706529
"CGGA_1667",-0.657238778861915,0.615958599565599,0.471947971581454,0.605887866362144
"CGGA_1669",-0.51271567526972,0.195442055221954,-0.312486771352624,-0.173118214247652
"CGGA_1670",0.217403952392926,0.398989615305011,-0.018391945052958,-0.325240671548868
"CGGA_1671",-0.540396163480924,0.430213547774487,0.0858963785019278,-0.192357758117427
"CGGA_1672",-0.385924032954876,-0.597022148430301,-0.502840607159205,-0.684616608143739
"CGGA_1673",-0.844262421390178,-0.0402503519923039,-0.400357995603108,-0.396954299701872
"CGGA_1675",0.44203373263209,0.642996672436639,0.356039540613751,0.404219306053512
"CGGA_1677",-0.560018491103416,-0.694712990901043,-0.636673920957412,-0.712055216822714
"CGGA_1678",-0.220733769712073,-0.624924711807218,-0.476840239985158,-0.446805750742003
"CGGA_1679",-0.64360385272327,-0.734397623452257,-0.619615084787742,-0.702797315828536
"CGGA_1680",0.471397328653904,0.589762466994037,0.286265963281354,0.358505441166685
"CGGA_1681",0.243205917268886,0.430182480779118,-0.00547959047807964,-0.150454510776717
"CGGA_1682",0.66795100801474,0.649395636662698,0.601059657511533,0.751469476509114
"CGGA_1684",0.758934820078289,0.614055370932657,0.537687462950938,0.319099224426849
"CGGA_1685",-0.435901208620133,-0.0101892294289038,-0.0566086265493953,0.534280041991303
"CGGA_1686",-0.44833839685472,0.0751361994677334,-0.339647636128572,-0.473230308343085
"CGGA_1687",0.648365751079474,-0.0248069371453909,0.159052082073828,-0.0976147874350242
"CGGA_1688",-0.385320033613207,-0.444722334224644,-0.443588387806834,-0.426633188516401
"CGGA_1689",-0.43417587485622,0.503658571475334,0.228327511970472,0.422350569658711
"CGGA_1690",0.463775874976121,0.591206312200159,0.518089523741383,0.0885885521910451
"CGGA_1693",-0.538422920415719,-0.194721071451563,-0.356552737227442,-0.582892099445737
"CGGA_1694",0.102452877287465,-0.137718392112105,-0.312883452387189,-0.426995972461779
"CGGA_1695",-0.748881584934608,0.429712058924149,-0.198691728092979,-0.499058216135999
"CGGA_1696",-0.301404572914228,-0.67444991914283,-0.491748650628596,-0.475858140335746
"CGGA_1697",0.10219225515548,0.0786455168584222,0.129797806594699,-0.388711119670131
"CGGA_1698",0.214298972843026,0.56603946970432,0.404365684627805,-0.0735931791876646
"CGGA_1699",-0.591254288711258,-0.735387905160698,-0.658017405308107,-0.557766275297073
"CGGA_1700",0.128585208863642,0.0462946019716781,0.092913675486416,-0.135828166680577
"CGGA_1701",-0.71861420976035,-0.246554372672607,-0.458398163012838,-0.416892989164084
"CGGA_1702",0.233165348478911,0.162578975434496,0.0336094488828634,0.455436568150336
"CGGA_1703",-0.112915760677186,-0.182156702144323,-0.0793416055277995,-0.200275299893431
"CGGA_1704",0.00109869657413278,-0.385021274123982,-0.371232576118612,-0.341921722959255
"CGGA_1706",0.770743232667109,0.420461145053834,0.415878376063887,0.039006858859793
"CGGA_1708",0.570802041577686,0.47095621520271,-0.27454164317991,-0.239173962842227
"CGGA_1709",0.131361125399407,0.256463091760156,-0.0172251191956244,0.0422653141315895
"CGGA_1713",-0.469897990402155,-0.0610610735320457,-0.23737492428304,-0.468850956094081
"CGGA_1714",0.311774197050526,0.169141239189381,0.179976555046826,-0.228707109541045
"CGGA_1715",0.000450986121150326,0.5648242510108,0.38214245600263,0.489914838427036
"CGGA_1716",0.261760517337721,0.295342769404993,0.109729810190355,0.54778231740529
"CGGA_1718",-0.601489576064951,0.223606093813732,-0.0216452836435545,0.0428778383504455
"CGGA_1720",-0.754466592353278,0.400832171750246,0.0698561142842913,0.352691273790821
"CGGA_1721",-0.524750932176014,-0.587557873679749,-0.590622951209704,-0.612160814490662
"CGGA_1722",-0.0414452646776067,-0.665527862987992,-0.517081640472748,-0.416509121223528
"CGGA_1723",-0.43235288521293,-0.323401680384654,-0.476344141263129,-0.489126929323738
"CGGA_1725",-0.477822677407922,-0.0163242465199156,-0.261298437828003,-0.193273679282914
"CGGA_1727",-0.325853792082859,-0.126327735545852,-0.236371903807751,-0.277729555004543
"CGGA_1728",-0.286038970420518,0.67518350108865,0.475516826298748,0.433945749805911
"CGGA_1729",0.198346418950099,-0.412352847994584,-0.235444095622218,-0.423178931996014
"CGGA_1731",-0.362723425859454,0.561149777393834,0.372298808416584,-0.13009964702023
"CGGA_1735",-0.759160116925815,-0.296498147511758,-0.34315504490152,0.259629876791686
"CGGA_1736",0.686416624808731,0.308041592882186,0.383185389014942,0.319690347400732
"CGGA_1737",-0.51018455062782,-0.272046134717304,-0.381832278105486,-0.475163621560837
"CGGA_1738",0.0165464200699587,0.0823326723827197,-0.0910029452748245,-0.170385601380439
"CGGA_1739",0.42955373538255,0.294913179472776,0.20340453801226,-0.310219551200838
"CGGA_1740",-0.596221950618621,-0.166706256039175,-0.425684770533864,-0.627783927135524
"CGGA_1743",-0.662159360262225,-0.0101853241296069,-0.144614898047409,-0.514103932098226
"CGGA_1744",0.196826968733086,-0.457738976378068,-0.45672599137346,-0.568935686948985
"CGGA_1745",-0.689390247953457,-0.716694402052171,-0.639428341909048,-0.445949788689843
"CGGA_1747",0.429014968015835,0.323645703356358,0.168163026237796,0.202062175329403
"CGGA_1749",-0.515317077980377,-0.0167985684811301,-0.108843592779841,0.215647132405233
"CGGA_1750",-0.472968136240417,0.205132076825269,0.295794578592883,-0.359660710096754
"CGGA_1758",-0.643156505112733,-0.490642751141146,-0.487259791080628,-0.399715607225528
"CGGA_1760",0.542459674363532,-0.12527441196681,0.273951136554313,0.0347214066924681
"CGGA_1764",0.498726565826752,0.424511244216685,-0.0563523675551882,-0.169595652266987
"CGGA_1767",0.0540626169811416,-0.661786097323449,-0.563387044653518,-0.516936931059843
"CGGA_1769",-0.533970357091926,0.407937433087606,0.324551568597431,0.366272473352243
"CGGA_1770",0.0423865703008747,0.565505168523941,0.026242992210317,0.249092749324968
"CGGA_1771",-0.801548834968911,-0.259878248971198,-0.378964632647652,-0.475253597667523
"CGGA_1773",0.403573372868656,0.311545533784258,0.130055123945328,-0.0541165365826186
"CGGA_1776",-0.301700782622576,0.0777316536191291,0.0650988883732392,0.1022601045342
"CGGA_1780",-0.312293271722663,-0.707318830052307,-0.556823872516191,-0.506341472255509
"CGGA_1785",-0.268076346106775,0.315657719705252,-0.235602821902494,-0.484366849108765
"CGGA_1786",-0.766381249006168,-0.566147742928966,-0.526012814714813,-0.571957258466812
"CGGA_1791",-0.359798252303406,-0.582999494247773,-0.556618554487991,-0.387998810580377
"CGGA_1807",-0.270605899157078,0.163533124401785,-0.294934738590021,-0.427209111192287
"CGGA_1809",-0.449557733126338,0.367954141195353,-0.114173805284566,-0.329554625687975
"CGGA_1811",0.746633045926085,0.46890460414779,0.558861553283875,0.423796184240799
"CGGA_1812",0.554023077316947,0.477889155196579,0.41415236725296,0.265417514216679
"CGGA_1814",0.243751631624397,0.407764367577642,0.463220226273789,0.321995823264195
"CGGA_1815",0.119206123074052,0.496189091816423,0.337854133749251,0.398372036881944
"CGGA_1817",0.503655287316073,0.618493940098496,0.515946212502144,0.2030776985184
"CGGA_1819",0.168532972663389,0.342937037558105,0.153144327621145,-0.173722983057758
"CGGA_1820",0.0461748970773141,0.289433579234165,-0.0894040475729773,-0.305431534047469
"CGGA_1826",0.234181267813002,0.563204223131574,0.4538298545513,0.350207235566938
"CGGA_1829",-0.103794582911453,0.567141415617752,0.344826163379209,-0.0543540245876653
"CGGA_1833",0.207374471364016,0.325733220569638,0.228521788402981,0.309560624374927
"CGGA_1840",-0.0115412902125517,0.0694634896275487,0.318546903105741,-0.0371464253544679
"CGGA_1850",-0.441484876279455,0.371838063362585,0.239548023381709,0.335893476416879
"CGGA_1854",0.0716423756164147,0.615827581032685,0.485717136958052,0.305398673549842
"CGGA_1857",0.739314753445352,0.294128152372705,0.497818703223276,0.0778929673236861
"CGGA_1862",0.119764446905416,-0.0445261417950945,-0.0654593754486045,0.0690672882562106
"CGGA_1863",-0.588536385312486,-0.510898303630805,-0.532500622389098,-0.665368712568446
"CGGA_1865",0.198013573702435,-0.0769322410188173,0.0548483445501222,0.32798516177524
"CGGA_1866",-0.219515651344086,0.382788522227426,-0.0893704596754767,-0.239948887856241
"CGGA_1870",-0.682022009755988,-0.482288974714354,-0.484369622862198,-0.5379239118133
"CGGA_1875",0.516650388637333,0.352768750206331,0.255015136108744,0.0996097374145283
"CGGA_1877",-0.666151937349023,-0.532302246503484,-0.565859689346251,-0.565076755639861
"CGGA_1880",-0.60391507879836,-0.248033544538128,-0.357447450000137,-0.505444036433533
"CGGA_1882",-0.503006805342766,-0.472600298487113,-0.514516457140884,-0.583285269707467
"CGGA_1886",-0.0121538682681016,-0.0194012606379457,-0.261006767901506,-0.404086734268651
"CGGA_1899",0.409580407002572,-0.0327653346590537,0.139075186727854,-0.348665437434192
"CGGA_1901",0.604402713841952,-0.0363068762919248,0.197280995158921,-0.0644041260517285
"CGGA_1902",-0.470168115172471,-0.547733277096927,-0.49499215617903,-0.474792268392999
"CGGA_1903",-0.740696688979721,-0.725814494095181,-0.671895481444045,-0.741863865852126
"CGGA_1906",0.420042684738375,0.130979427116308,-0.0173134680794045,-0.158762553750674
"CGGA_1908",0.534563106381585,0.424939145283965,0.316088693904693,-0.0331655283206928
"CGGA_1911",0.261385602864852,-0.57520751784839,-0.408748120946981,-0.339926803350389
"CGGA_1912",-0.370638253655065,-0.680524917184842,-0.641013254360893,-0.677467393824336
"CGGA_1916",-0.562252113271882,-0.474642089358024,-0.436371514418156,-0.446511961213634
"CGGA_1939",-0.493555875180969,-0.665716018168071,-0.666446588312251,-0.699260667611859
"CGGA_194",-0.650698322127702,0.0588401708675042,-0.258107381138414,-0.238732728173534
"CGGA_1946",0.628355184080702,0.519202585387349,0.0831362412066007,-0.262135925804204
"CGGA_1953",0.643217236132406,-0.266642478324789,-0.137993224628713,-0.472844868002548
"CGGA_1955",-0.403447272794612,-0.341195672648661,-0.394864287213103,-0.655925674326247
"CGGA_1972",0.736068817585972,0.0943490213376688,0.402349970224407,0.202906175435533
"CGGA_1976",0.64612698641379,0.259461825790459,-0.0941491215388049,-0.354018996764446
"CGGA_1985",0.0346141777201962,0.0298823581976849,-0.329779322175169,-0.555974119273737
"CGGA_1994",-0.630744658011367,-0.42009277005086,-0.405791995534486,-0.525238694759009
"CGGA_2002",-0.278438585896294,0.387459310175679,0.377364580424039,0.253705295946197
"CGGA_2003",0.614091728720893,0.18634974704226,0.474938198667228,0.00137310693967446
"CGGA_2006",0.773428629578002,0.591669204129917,0.341353213707588,0.456879156220423
"CGGA_2008",0.761775384638689,0.295943472228905,0.428267084793748,-0.0259168815952355
"CGGA_2013",0.236937612779214,-0.384166066313248,-0.177483069361909,-0.580355110204095
"CGGA_2024",-0.592365718373675,0.17357746262653,0.0120218490718525,-0.48775704609424
"CGGA_2038",0.70341826755218,-0.151820176469059,0.23285418811312,-0.0421246698011722
"CGGA_2039",-0.373650913544027,0.208675915833517,0.080679201658679,-0.512808115938894
"CGGA_2046",0.750503680154103,0.559254951980996,0.543118664790638,0.381064633734052
"CGGA_2047",0.718610208761244,0.637923281132539,0.619391321578099,0.354517183257417
"CGGA_2053",-0.373233277602849,-0.0305084308902424,-0.0564243162335519,-0.591102734912679
"CGGA_2056",0.645673403611626,0.123785794805784,0.337049318072018,-0.0802953128766558
"CGGA_2062",0.665849232948063,0.642816012002749,0.520832333496767,0.154560376392659
"CGGA_2075",0.74624947564147,-0.00126682174288772,0.307440273576991,-0.0926089183616402
"CGGA_2078",0.749510336715928,0.486994326449846,0.547939809075798,0.348812998856208
"CGGA_2079",-0.167655261071944,0.186686029043213,-0.176524652404821,-0.193271381139071
"CGGA_2081",-0.581268261337673,-0.464436016629821,-0.388284835678299,-0.249822630464651
"CGGA_2082",0.741546989643319,0.542534832056183,0.547558740069446,0.483218644827447
"CGGA_2088",0.817361314990049,0.376011102911372,0.527596446167685,0.404651323502406
"CGGA_2106",0.00820684825604384,-0.376686208847857,-0.49873200441211,-0.541630524254856
"CGGA_2115",0.151005599734605,-0.0445849949533521,-0.0804721038682562,-0.46318343196359
"CGGA_2121",0.788416225865719,0.530744139496315,0.503108647945967,0.229167656016375
"CGGA_2129",0.340678346511423,0.361439115739305,0.00623160779116494,-0.313555628971996
"CGGA_265",-0.216819793865273,0.336968507786575,0.390813673373021,0.309905005871541
"CGGA_279",0.289226520324338,0.43687661886617,0.287113647772172,-0.287620414042116
"CGGA_28",-0.637089630083587,-0.686694135399118,-0.590045738032952,-0.599088331093062
"CGGA_288",0.614664871613644,0.530254905603259,0.544622749829281,0.138134596920529
"CGGA_290",-0.376205371571058,0.422452109679164,0.391665942672673,0.542833882052196
"CGGA_320",-0.642060912217552,0.398184273709712,0.41747034862853,0.476204650996446
"CGGA_336",-0.381262874120252,0.0329683079791174,-0.222814531787903,-0.219444945760086
"CGGA_358",0.373901733002254,-0.0543917696194976,0.270453259343678,-0.234631007831845
"CGGA_362",0.633740455150704,0.518648760696968,0.547930551752928,0.569686671978066
"CGGA_369",-0.481269747099521,0.0746944541807143,0.192866158986979,-0.511728671973239
"CGGA_406",-0.544077703740048,0.00938154745568054,-0.210736014386335,-0.188650399573255
"CGGA_42",-0.144376762099126,-0.193188843875418,0.0935128166713798,0.455452754341672
"CGGA_420",-0.520106212908574,0.0435068193076945,-0.417090362192931,-0.177609699564928
"CGGA_457",-0.485157214260656,0.158480315804382,-0.474711917554809,-0.579816410471492
"CGGA_474",-0.0627082934725395,-0.141238952406957,-0.452811525543221,-0.528134646318173
"CGGA_482",-0.299592460581516,-0.209013143021662,0.235155903771736,0.478934737141086
"CGGA_487",0.586556566308649,0.723739495798446,0.559237055745893,0.683837178807492
"CGGA_492",0.685367215602278,0.61086501300559,0.525780656546918,0.532491196533944
"CGGA_503",-0.572190176692836,0.430149591050562,0.519582676771081,0.503857606410095
"CGGA_507",-0.588574610949807,0.523227064788859,0.106620651253854,-0.300638751036987
"CGGA_509",-0.208920459655231,-0.0379189244590371,-0.430372192849904,-0.456800803515475
"CGGA_521",-0.263556791051192,0.446313550263911,0.403194609538904,0.579481239165426
"CGGA_530",0.54680253825863,0.519745170812515,0.475114518066015,0.553411009425017
"CGGA_554",-0.435959763164384,-0.224312118995394,-0.282077945650099,-0.702369051610278
"CGGA_568",0.626873803581199,0.274316353973255,0.346532768338528,-0.331958402407386
"CGGA_583",-0.688988682257135,-0.708725139347171,-0.609896344036132,-0.596492861237099
"CGGA_619",-0.281777162762653,0.012594104822548,0.00401337534552057,-0.160769062179716
"CGGA_621",-0.165541607949981,-0.249528590660324,-0.389046889115266,-0.563276178879329
"CGGA_625",-0.454689325007457,-0.389994015827429,-0.258017684699397,-0.473016389977018
"CGGA_634",-0.76662986499399,0.355626820231483,0.275384262643696,-0.0455983641931602
"CGGA_652",-0.404265215209722,0.290246933288951,0.364752682245272,0.157120611413537
"CGGA_663",-0.615656037535818,-0.0738150256731755,-0.117932620807837,0.236045393624242
"CGGA_703",0.696925853082949,0.472525152581888,0.427792007766599,0.215449750418093
"CGGA_705",0.171715488599697,0.339020110952505,0.0861224993978351,0.430330061573356
"CGGA_707",-0.665284926502118,0.236953488930124,0.0202334357923525,0.245438384166682
"CGGA_720",-0.588826968808825,-0.368407353858628,-0.420823782420836,-0.493161483304996
"CGGA_721",-0.331458422155078,0.612408292034871,0.554621822460161,0.613659552140977
"CGGA_724",-0.49188030675918,-0.353210262654888,-0.195500540071278,-0.411812002750843
"CGGA_730",-0.0391881464801385,0.328544487227195,0.455044332851752,0.339328812157139
"CGGA_763",-0.504340311796566,0.0462363370926434,0.115982377323827,0.22846150188164
"CGGA_777",0.692744976641925,0.65559938482181,0.593176367987723,0.6635104875353
"CGGA_780",-0.338123743000129,0.110184003657993,0.301833956509122,0.263027917623969
"CGGA_799",-0.780967601191242,0.0775232374028628,-0.429703163593132,-0.439411043275695
"CGGA_809",-0.615681024303603,0.518863728689012,0.208756852251072,0.431148654742124
"CGGA_810",0.709550709158406,0.56888016395998,0.457561523167298,0.270813241519505
"CGGA_825",-0.179152415656756,0.481662159028133,0.432562240081786,0.230368208904082
"CGGA_831",0.631218850236042,0.324859420176309,-0.0107960098080068,0.218767648108853
"CGGA_846",0.316314337809703,0.628976590636536,0.499120055311114,0.318845358962909
"CGGA_852",-0.131391397358481,0.350901873284113,0.458825676177372,0.606335229185699
"CGGA_861",0.35445670546037,0.577805023366698,0.571329517201599,0.651777794640668
"CGGA_862",-0.534622174631059,0.0239514593062872,-0.0450744104226661,-0.0437946652041244
"CGGA_863",-0.457586766438492,0.53772047531434,0.323968026418341,0.553518025724118
"CGGA_867",0.539331495358912,0.555879520328446,0.524143130511648,0.446413241090083
"CGGA_869",0.716734701615886,0.0215901364453788,0.192286049842563,-0.220919216104714
"CGGA_881",0.464143160310616,0.250451148733327,0.17151687530192,0.422824595248904
"CGGA_882",-0.723025088748292,0.242239509474675,0.133334243501515,0.177976996040242
"CGGA_883",-0.516484458092487,0.23276751921424,0.0911836569515038,-0.0188246141185916
"CGGA_887",-0.278631709499836,0.552674540977558,0.407035979438127,-0.267896661928161
"CGGA_888",-0.336149142600521,-0.226890351583329,-0.298895352588814,0.00708940097813412
"CGGA_889",-0.737236774226874,-0.405803105837154,-0.357347301294591,-0.316677757309821
"CGGA_890",-0.766792889409833,-0.0309263278062554,-0.242678616827932,-0.0414080603184153
"CGGA_901",-0.567384141007474,0.380606943929425,0.333516621649869,0.327288179669495
"CGGA_903",-0.467190320088744,0.298980304721759,0.497678338112025,0.650682029774785
"CGGA_D19",-0.681544264269828,-0.108969493782821,-0.403129068641068,-0.181600002105653
"CGGA_D28",-0.72613262884764,0.436701319818701,0.0114113590117402,0.310451465499838
"CGGA_D49",-0.429454012553921,0.191000940107478,-0.0768526176835999,0.163983466576297
"CGGA_D50",-0.495658523320912,-0.0567157230244181,-0.248450633752699,0.36403151615599
"CGGA_D53",-0.368910380728603,-0.112999053759524,-0.446885366576998,-0.570345382885367
"CGGA_J50",-0.732111798612662,0.162750366339564,-0.0435739180622517,0.150456909026409
"CGGA_J73",-0.816796603224664,-0.354249814274997,-0.550114294939932,-0.493231978482424
"CGGA_P100",0.277630869610775,0.124509379309024,-0.287463930033995,-0.404372613601908
"CGGA_P102",0.165366261496971,0.532711256723178,0.0245752286162639,-0.285079847841733
"CGGA_P103",-0.772995830361685,-0.00988110080280075,-0.127192105925176,0.251850794999829
"CGGA_P104",-0.412529164711653,-0.618294966774813,-0.611208058585619,-0.488961366883356
"CGGA_P106",0.00778126826955364,0.0246387253898238,-0.119729049470775,-0.289771458436422
"CGGA_P107",-0.413981305682831,0.487407734702015,0.386593106117052,0.45854195528875
"CGGA_P108",-0.504230270233909,0.217374587214745,0.0255911655539339,0.446691976464595
"CGGA_P109",0.24234988586831,0.390295599354018,-0.0303182177046434,-0.368204789597461
"CGGA_P11",-0.436642330260978,-0.30997299869067,-0.290059601366645,-0.511632736258501
"CGGA_P110",0.243620933360712,0.310871901725177,0.150006267425478,0.167882964890985
"CGGA_P111",-0.382561283773471,0.176607538054889,0.114218523423819,0.49720842816826
"CGGA_P112",-0.447940103102603,0.434641196140129,0.487894551972057,0.506333677784456
"CGGA_P113",-0.55660788761515,-0.220228593691089,-0.167027256690877,0.0949848944309655
"CGGA_P114",-0.656870403941144,0.4041518903636,0.135246715529814,0.288926250408059
"CGGA_P115",-0.107376083562735,-0.514534912005635,-0.493260889656502,-0.356401509260175
"CGGA_P116",-0.418595822047709,-0.661386476544086,-0.654867571395262,-0.631313133646453
"CGGA_P121",-0.244973271168302,-0.476644875619829,-0.201183379408526,-0.475907520496616
"CGGA_P122",-0.424058332772349,0.343701878989684,0.127647526624221,0.337858924732544
"CGGA_P128",-0.543639354271625,0.114256651932853,0.175625278767324,0.382373531997006
"CGGA_P13",-0.711993250529709,-0.00593512864827206,-0.186509337127113,0.120033041855801
"CGGA_P131",-0.437111206334763,0.29002905994371,-0.171318224058722,0.36927772015657
"CGGA_P132",-0.176326725622382,0.0661335897312293,0.0144828220993632,0.547269710894148
